id,title,year,rating,genre,director,overview,cast
393445,Ae Dil Hai Mushkil,2016.0,6.4,"Romance, Drama",Karan Johar,"Ayan falls in love with his soulmate, Alizeh, but she doesn’t reciprocate the feeling. Later, a relationship with Saba helps him realize Alizeh’s value in his life, irrespective of their relationship status.","Ranbir Kapoor, Anushka Sharma, Aishwarya Rai Bachchan, Fawad Khan, Lisa Haydon"
1198725,Mast Mein Rehne Ka,2023.0,7.0,"Comedy, Drama",Vijay Maurya,"A man chooses an old widower's home for his first robbery, kicking off a set of events that have them both look at life in a new way and with new companions in the starkness of the city of Mumbai.","Jackie Shroff, Neena Gupta, Abhishek Chauhan, Monika Panwar, Faisal Malik"
15864,Bachna Ae Haseeno,2008.0,6.0,"Romance, Comedy, Drama",Siddharth Anand,"Raj is a heartbreaker. His love stories with Mahi, Radhika and Gayatri finally teach him about love and life in their own sweet, sexy and sassy way.","Ranbir Kapoor, Deepika Padukone, Bipasha Basu, Minissha Lamba, Kunal Kapoor"
7913,Rang De Basanti,2006.0,7.1,"Comedy, Drama, History, Romance",Rakeysh Omprakash Mehra,"After a group of friends graduate from Delhi University, they listlessly haunt their old campus, until a British filmmaker casts them in a film she's making about freedom fighters under British rule. Although the group is largely apolitical, the tragic death of a friend owing to local government corruption awakens their patriotism. Inspired by the freedom fighters they represent in the film, the friends collectively decide to avenge the killing.","Aamir Khan, Siddharth, Kunal Kapoor, Sharman Joshi, Atul Kulkarni"
31977,Black,2005.0,7.7,Drama,Sanjay Leela Bhansali,"Unable to see, hear, or speak after a childhood illness, a young woman grows up prone to violent outbursts until an eccentric tutor changes her life.","Amitabh Bachchan, Rani Mukerji, Ayesha Kapoor, Shernaz Patel, Dhritiman Chatterjee"
44977,Dhoom 3,2013.0,6.0,"Action, Crime",Vijay Krishna Acharya,"To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case.","Aamir Khan, Abhishek Bachchan, Katrina Kaif, Uday Chopra, Jackie Shroff"
17501,Don,2006.0,7.0,"Action, Drama, Thriller",Farhan Akhtar,"DCP DeSilva sees a way to bring to justice the feared head of a criminal empire by recruiting a man named Vijay, who looks exactly like the crime boss. The ruse works too well, and soon Vijay finds his life in danger when DeSilva, the only one who knows his true identity, dies.","Shah Rukh Khan, Priyanka Chopra Jonas, Arjun Rampal, Boman Irani, Om Puri"
132316,Jab Tak Hai Jaan,2012.0,7.1,"Drama, Romance",Yash Chopra,A bomb disposal expert becomes bitter and lonely and is unable to fall in love until he is forced to deal with his past.,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Sarika, Andrew Bicknell"
848116,Rocky Aur Rani Kii Prem Kahaani,2023.0,6.2,"Comedy, Drama, Family, Romance",Karan Johar,"Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?","Alia Bhatt, Ranveer Singh, Jaya Bachchan, Shabana Azmi, Dharmendra"
664332,Gangubai Kathiawadi,2022.0,7.4,"Crime, Drama, History",Sanjay Leela Bhansali,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.","Alia Bhatt, Ajay Devgn, Shantanu Maheshwari, Indira Tiwari, Seema Pahwa"
251626,Hasee Toh Phasee,2014.0,6.5,"Comedy, Romance",Vinil Mathew,"On the eve of Nikhil and Karishma’s engagement, Karishma’s wealthy father, Devesh Solanki, expresses his disapproval, believing Nikhil to be a lackadaisical young man. With one week to prove himself worthy to marry Karishma, Nikhil and Karishma's sister, Meeta, grow closer to each other.","Sidharth Malhotra, Parineeti Chopra, Adah Sharma, Manoj Joshi, Sharat Saxena"
391629,Baaghi,2016.0,6.4,"Action, Thriller, Romance, Adventure",Sabbir Khan,"Ronny is a rebellious man, who falls in love with Sia but circumstances separate them. Years later, Ronny learns that Sia is abducted by a martial arts champion, Raghav.","Tiger Shroff, Shraddha Kapoor, Sunil Grover, Sudheer Babu, Saurav Chakrabarti"
24827,Ajab Prem Ki Ghazab Kahani,2009.0,6.1,"Romance, Comedy, Action",Rajkumar Santoshi,"When his love interest doesn't show up for a meeting, a man and his friends go to Goa in order to find her, where they discover she loves someone else.","Ranbir Kapoor, Katrina Kaif, Upen Patel, Govind Namdeo, Darshan Jariwala"
658412,Ludo,2020.0,7.4,"Crime, Comedy",Anurag Basu,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.","Pankaj Tripathi, Abhishek Bachchan, Inayat Verma, Rajkummar Rao, Fatima Sana Shaikh"
802403,Ajeeb Daastaans,2021.0,6.5,"Drama, Romance",Neeraj Ghaywan,An anthology of four stories that explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.,"Konkona Sen Sharma, Shefali Shah, Aditi Rao Hydari, Abhishek Banerjee, Nushrratt Bharuccha"
61400,Thank You,2011.0,5.3,Comedy,Anees Bazmee,"Three married womanisers cheat on their wives. In order to catch them red-handed, their sceptic wives enlist a detective who specialises in investigating extramarital relationships.","Akshay Kumar, Bobby Deol, Irrfan Khan, Suniel Shetty, Sonam Kapoor Ahuja"
363343,Raees,2017.0,6.7,"Thriller, Action, Crime",Rahul Dholakia,"Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.","Shah Rukh Khan, Mahira Khan, Nawazuddin Siddiqui, Mohammed Zeeshan Ayyub, Sheeba Chaddha"
645484,Dil Bechara,2020.0,6.8,"Drama, Romance",Mukesh Chhabra,"Kizie and Manny, two ordinary people brought together by a tragic twist, embark on a bittersweet and extraordinary journey into the heart of that crazy little thing called 'life'.","Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee, Swastika Mukherjee"
339274,Tamasha,2015.0,6.6,"Romance, Drama, Comedy",Imtiaz Ali,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.","Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Vivek Mushran, Javed Sheikh"
505175,Love per Square Foot,2018.0,6.7,"Comedy, Romance",Anand Tiwari,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.","Vicky Kaushal, Angira Dhar, Supriya Pathak, Raghubir Yadav, Gajraj Rao"
480,Monsoon Wedding,2001.0,6.8,"Comedy, Drama, Romance",Mira Nair,"A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India.","Naseeruddin Shah, Lillete Dubey, Shefali Shah, Vasundhara Das, Parvin Dabas"
276928,Humpty Sharma Ki Dulhania,2014.0,6.3,"Drama, Comedy, Romance",Shashank Khaitan,"A girl from Ambala, Kavya Pratap Singh, is about to be married. When she visits Delhi to shop for her 'dhai lakh ka Ghagra'(wedding dress worth Rs. 2.5 Lakh), she meets Humpty Sharma, a carefree Delhiite, and falls in love with him.","Varun Dhawan, Alia Bhatt, Ashutosh Rana, Sidharth Shukla, Aditya Sharma"
283589,Bang Bang!,2014.0,6.2,"Action, Adventure, Comedy, Romance, Thriller",Siddharth Anand,"A young bank receptionist gets mixed up with Rajveer Nanda, a man who has a mysterious background.","Hrithik Roshan, Katrina Kaif, Danny Denzongpa, Javed Jaffrey, Jimmy Shergill"
222951,B.A. Pass,2012.0,5.7,Drama,Ajay Bahl,"After losing his parents in a car accident, Mukesh stays at his Aunt's house in Delhi. Enrolled in a good for nothing course in college he finds peace by playing chess at the local cemetery, the rest of the times he worries over ways to make a living and taking care of his sisters. 'B.A.Pass' is a story looking at the fatal promise of a new life. When Mukesh meets Sarika 'auntie' at a kitty party, little does he know of the city and it's ways and means to survive. Sarika seduces Mukesh, shy and inexperienced he falls for her. What follows is a twist of destiny, a kind of story that appears in the tabloids as 'heinous acts of crime'","Shadab Kamal, Shilpa Shukla, Dibyendu Bhattacharya, Rajesh Sharma, Deepti Naval"
20294,Welcome,2007.0,6.8,"Comedy, Crime, Family",Anees Bazmee,"Dubai-based criminal don Uday takes it upon himself to try and get his half-sister Sanjana married - in vain, as no one wants to be associated with a crime family. Uday's associate and best friend Majnu finds a well to do, nice young man, Rajiv, who lives with his maternal uncle and aunt - Dr. and Mrs. Ghunghroo. Through extortion he compels the Ghunghroos to accept this matrimonial alliance. With no escape from this predicament, the wedding is planned, with hilarious consequences.","Akshay Kumar, Katrina Kaif, Nana Patekar, Anil Kapoor, Paresh Rawal"
14752,Dil Chahta Hai,2001.0,6.9,"Drama, Romance",Farhan Akhtar,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.","Aamir Khan, Akshaye Khanna, Saif Ali Khan, Preity Zinta, Dimple Kapadia"
352205,Parched,2015.0,7.4,Drama,Leena Yadav,"In the arid landscape of Rajasthan, four women navigate their way through personal and cultural difficulties.","Radhika Apte, Tannishtha Chatterjee, Sayani Gupta, Surveen Chawla, Adil Hussain"
20495,Mujhse Shaadi Karogi,2004.0,6.4,"Romance, Comedy",David Dhawan,"Sameer, fast at losing his temper is re-located to Goa where he falls in love with Rani. But Sameer's new roommate Sunny, has some plans of his own.","Salman Khan, Priyanka Chopra Jonas, Akshay Kumar, Amrita Arora, Amrish Puri"
67109,Delhi Belly,2011.0,7.0,"Action, Comedy",Abhinay Deo,"Three unsuspecting, average guys find themselves on the hit list of one of India's most-powerful crime syndicates.","Imran Khan, Kunaal Roy Kapur, Vir Das, Shenaz Treasury, Poorna Jagannathan"
496328,Sanju,2018.0,7.2,"Drama, Comedy",Rajkumar Hirani,Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.,"Ranbir Kapoor, Paresh Rawal, Vicky Kaushal, Anushka Sharma, Dia Mirza"
404604,Mom,2017.0,7.6,"Crime, Drama, Thriller",Ravi Udyawar,"After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked free.","Sridevi, Nawazuddin Siddiqui, Sajal Ali, Adnan Siddiqui, Akshaye Khanna"
441875,Toilet: A Love Story,2017.0,6.8,"Comedy, Drama, Romance",Shree Narayan Singh,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.","Akshay Kumar, Bhumi Pednekar, Anupam Kher, Sudhir Pandey, Rajesh Sharma"
599925,Shershaah,2021.0,7.4,"Action, Drama, Thriller, War",Vishnu Varadhan,"Inspired by the life of Captain Vikram Batra (PVC), the film celebrates his bravery, valiant spirit and honors his invaluable sacrifice during the Kargil War of 1999, at the age of 24.","Sidharth Malhotra, Kiara Advani, Shataf Figar, Shiv Panditt, Nikitin Dheer"
381070,Loev,2016.0,5.3,"Drama, Romance",Sudhanshu Saria,"When hot shot, Wall Street dealmaker Jai thinks of putting some pleasure into his 48 hour business trip to Mumbai, Sahil, his young, music-producer friend, drops everything, including his reckless boyfriend Alex, to help him execute the perfect getaway. Hiking the hills and canyons of Maharashtra, amidst half-attempted conversations and sudden silences, business calls and old jokes, the friends discover there is more than just time-zones keeping them apart. Things take another turn when Alex shows up with a new male-companion at his side, throwing up old conflicts and bringing unanswered questions to the fore.","Shiv Panditt, Dhruv Ganesh, Rishab Chadha, Siddharth Menon"
11807,Jab We Met,2007.0,7.3,"Drama, Comedy, Romance",Imtiaz Ali,A depressed wealthy businessman and a spunky carefree young woman embark on an unexpected journey that changes their lives.,"Shahid Kapoor, Kareena Kapoor Khan, Tarun Arora, Dara Singh, Pavan Malhotra"
491625,Gully Boy,2019.0,7.4,"Drama, Music",Zoya Akhtar,A coming-of-age story based on the lives of street rappers in Mumbai.,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz, Vijay Varma"
27298,Partner,2007.0,5.5,"Comedy, Romance",David Dhawan,"Prem, a love guru who shares tips on dating women, helps his client, Bhaskar, woo his boss. Things get complicated when he falls for a single mother and tries to hide his profession.","Salman Khan, Govinda, Lara Dutta, Katrina Kaif, Rajpal Yadav"
589615,Raat Akeli Hai,2020.0,6.8,"Crime, Mystery, Thriller",Honey Trehan,"When a newly married landlord is murdered, a misfit cop’s investigation is complicated by the victim’s secretive family and his own conflicted heart.","Nawazuddin Siddiqui, Radhika Apte, Padmavati Rao, Shweta Tripathi Sharma, Aditya Srivastava"
524288,Period. End of Sentence.,2018.0,7.9,Documentary,Rayka Zehtabchi,"In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.","Arunachalam Muruganatham, Ajeya, Anita, Gouri Choudari, Shabana Khan"
611359,Tu Jhoothi Main Makkaar,2023.0,6.4,"Comedy, Romance, Family",Luv Ranjan,"To earn extra cash, Mickey helps couples break up — but life gets complicated when he falls for Tinni, a career woman with an independent streak.","Ranbir Kapoor, Shraddha Kapoor, Anubhav Singh Bassi, Dimple Kapadia, Boney Kapoor"
